data/customer_id,data/helpful_votes,data/marketplace,data/product_category,data/product_id,data/product_parent,data/product_title,data/review_body,data/review_date,data/review_headline,data/review_id,data/star_rating,data/total_votes,data/verified_purchase,data/vine
b'17421911',0,b'US',b'Shoes',b'B00IYAWH4U',b'899626622',"b""New Balance Men's MX608V4 Training Shoe""","b""This was my 4th pair of 608's 12D and this pair was  just made to small, but thanks to Amazon return policy I was able to return and order 12.5D and they fit perfectly and very comfortable as usual. I am a UPS driver and spend 8 to 10 hrs in them daily.""",b'2015-06-29',b'Have ordered 4 pairs of 608 12D but this pair was just made to small',b'R2OHL6YFEVS3VH',3,0,0,1
b'23751300',0,b'US',b'Shoes',b'B00E41TZL6',b'112103263',"b""Jambu Women's Delilah Mary Jane Flat""",b'The heel slips up and down on my foot. trying to return them...no luck.',b'2014-09-05',b'Two Stars',b'R2J0TP6HXLMUR4',2,0,1,1
b'43626680',0,b'US',b'Shoes',b'B00CMDAO9U',b'716619240',"b""Roxy Women's Rockie Low Wool Fashion Sneaker""","b""Bought these as a present for myself. Item arrived on estimated delivery day, which is 4 days before my birthday, so I'm happy. They are more glittery than the pictures can focus on as said previously, but it's not overwhelming in any way. The inside lining is faux fur, so it's wicked soft and comfortable, acts as a cushion a little bit. Fits true to size very well, not good for bare feet despite the fur because of the tongue stitching, but my god my feet love it anyway. Definitely purchasing more Roxy products in the near future. I am a satisfied shopper.""",b'2014-05-15',"b'Roxy Shoes, Black, 8.5'",b'R2Q9RKAEL0G540',5,0,0,1
b'42757769',0,b'US',b'Shoes',b'B0011N1RV6',b'745060698',"b""Coloriffics Women's Gala Pump""","b""I bought these shoes for my daughter, they went great with her prom dress. The fit was perfect, I have no complaints. The shoes didn't hurt her they were very comfortable. Since she is a fashion major, she knew exactly want she wanted and amazon had them!""",b'2013-05-10',b'Great',b'RX71VX5B5E2N0',5,0,0,1
b'8580053',0,b'US',b'Shoes',b'B007HERD70',b'110554898',"b""Easy Street Women's Triumph Ankle Boot""","b'These shoes are of high quality and very comfortable. However I ordered them in &#34;pewter&#34;, and not real happy with the color. They are shiny, which makes them look a little cheap.....'",b'2013-10-19',b'Color a bit off',b'R3TGJRCPSWL3EI',3,0,0,1
b'2656615',1,b'US',b'Shoes',b'B002MUKRBI',b'94333814',b'Journee Collection Boots Faux Suede Lug Sole Boot',b'Love them!',b'2014-09-16',b'Four Stars',b'R1GAHN9YKI48WU',4,1,0,1
b'14504884',0,b'US',b'Shoes',b'B0081K3UG2',b'232618247',"b""Globe Men's Encore""",b'fast purchase fast delivery great price -- recommended all day',b'2014-10-01',b'Chillen...',b'RASA9A9UV5WO6',5,0,1,1
b'11747502',4,b'US',b'Shoes',b'B00ASQW2HU',b'599337289',b'Ray Ban RX5285 Eyeglasses',"b'These are are not fake Raybans as several people have posted.  They are made in China, but all optical Rayban frames are.  The sunglasses are made in Italy.  I purchased these for my daughter and we compared them to her older Rayban frames that she bought at Lenscrafters about 5 years ago and we did not find any differences.  I am very pleased with my purchase and even more please that I saved $100!  My daughter commented that the fit is exactly like the pair that she tried on at the optical store. I would definitely order again without any hesitation.'",b'2015-03-21',b'I am very pleased with my purchase and even more please that I ...',b'R2G7BEF30MUSJ0',5,5,0,1
b'2410272',0,b'US',b'Shoes',b'B004MYDIY0',b'283009173',"b""Rockport Men's Hillandale Oxford""","b'This shoes is very good,the shape is beautiful,very comfortable,I think it is perfect fitted with slacks or jeans\xef\xbc\x8cI love it.'",b'2013-10-05',b'I love it',b'R1LC3QU2WQP5BQ',5,0,1,1
b'25217862',0,b'US',b'Shoes',b'B000B2IWUW',b'885754210',b'Converse Mens Chuck Taylor All Star High Top',"b'I love these shoes.  Durable, dependable, flexible.  I use a different pair for winter weather but for every other season converses always fit.'",b'2011-01-02',b'perfect as always',b'R19YOEQR6FK2FB',5,0,1,1
b'21411007',1,b'US',b'Shoes',b'B00LHU8CM0',b'968954839',"b""Hi-Tec Men's Ezee'z Shandal I Sandal""","b""make your feet sweaty? not for me! great quality..fits great..better than my 120$ ecco's. buy them..""",b'2015-08-09',b'no sweaty feet here!',b'R1O2SAWJ13QZS3',5,1,0,1
b'51837659',0,b'US',b'Shoes',b'B00ISVB73W',b'218704989',"b""Chaco ZX/2 Unaweep Sandal-Backcountry.com Exclusive-Women's Goat Berry Pink""",b'I LOVE these shoes. I work on my feet all day and I have flat feet. I started wearing these to work and no more back pain! They are very comfortable.',b'2014-07-03',b'No More back pain!',b'R38UL6XJJG16SE',5,0,0,1
b'23859145',0,b'US',b'Shoes',b'B00KYI08PU',b'552528696',"b""Skechers Performance Men's Go Walk 3 Slip-On Walking Shoe""","b'They are very lightweight, and are a snug fit. I have neuropthy and these shoes make it very comfy to get around'",b'2015-05-14',"b'They are very lightweight, and are a snug fit ...'",b'RU6VIGRNAL0LN',5,0,0,1
b'22965539',1,b'US',b'Shoes',b'B00AVJRISC',b'659708104',"b""Crocs Kadee Flip Flop Women's Sandal/Slippers/Flip-Flop Footwear""","b""I'm in love with these flip flops!!!!! I bought them to use as shower shoes and they work perfectly. The only thing I would 'warn' you about is these things will hold water and they will also stay wet unless wiped down. This is not an issue for me as I dry them while drying off, but if this is going to be a draw back for you, I want to let you know.<br />I've not had problems with slipping in the flip flop itself while walking, or slipping on surfaces like other reviews have mentioned, but I've not done 'hard/intense' walking in them, like on the beach or wherever.<br />I've worn these around the house in addition to using them for shower shoes and love how they conform to my feet. I have fairly high arches and I'm usually incredibly picky with how flip flops fit, and I have no complaints about these. I love them!<br />THEY DO RUN SMALL. I normally wear a 7 in a flip flop and a 7 1/2 in a regular shoe and I bought a size 8 in this flip flop due to a review and they fit perfectly!<br />I'm trying to decide what color to get next because I love them so much, and my husband and I have a boat so I will be wearing these a lot for boating now that I've discovered them.""",b'2015-02-19',"b'Love, Love, Love Em!!!'",b'R18VMFURY2O1FM',5,1,1,1
b'50770257',1,b'US',b'Shoes',b'B002C1AD3O',b'873529207',b'Jessica Simpson Rodeo Show Top Zip Shoulder Bag',"b""I purchased this bag for a co-worker to replace the Jessica Simpson bag which was stolen from her.  I ordered the Rust color and it is so rich looking.  The bag is very roomy without being so large as to look more like a suitcase.  It's very beautiful, she loves it!""",b'2010-09-05',b'Very nice in Rust',b'R87EXFP37KA0D',5,1,0,1
b'15080655',0,b'US',b'Shoes',b'B0032UYLAA',b'32269153',"b""Reef Men's Fanning Speed Logo Sandal""","b'Very comfortable and more sturdy than many of the other flops last me a good 6 months, even if you have really wide feet they will still work out fine as well.<br />however the treed is really hard to keep white'",b'2012-06-08',b'Reef fanin',b'R1B4MLVUFAMUBR',4,0,0,1
b'14023571',0,b'US',b'Shoes',b'B00HMS3QLI',b'960454122',"b""Nike Men's Roshe Run Sneakerboot Black/Base Grey Running Shoe 11 Men US""",b'My son loves these!  He wore them to prom!',b'2014-10-17',"b'These fit a bit large.  Otherwise, quality is fantastic!'",b'R1H94HMF1BVV42',5,0,0,1
b'39019853',0,b'US',b'Shoes',b'B001BBPCAU',b'202597974',b'Primigi Phoebe-E Mary Jane (Toddler/Little Kid)',"b""Very cute shoe and seemed like it would be durable...until day one when my three old wore them outside to play and must have scraped them on the concrete. A big scratch was left in the toe where the material rubbed right off. I'm disappointed in the durability, especially considering the price.""",b'2009-03-06',b'Ruined on Day 1',b'R1IEPH5ZA3HPXY',3,0,0,1
b'24504804',0,b'US',b'Shoes',b'B00F5OQQ4A',b'639516574',b'New Balance KL574 Pre Lace-Up Running Shoe (Little Kid)',b'Fast shipping and My 6 year old loves this style of shoe.  Very cute',b'2015-02-27',b'Five Stars',b'R3CLUZJ85U6F8L',5,0,0,1
b'42220559',0,b'US',b'Shoes',b'B000WUUQHK',b'271376496',"b""Clarks Unstructured  Women's Un.Loop Slip-On Shoe""",b'We purchased these shoes for our daughter. She got them and realized they were to big. We returned them for the right size and she is very happy. Thank you for having such a great return policy.',b'2013-02-05',b'Excellent return policy.',b'RD150SK6LCIFY',5,0,0,1
b'5153160',0,b'US',b'Shoes',b'B004TIKK40',b'497088687',b'Vera Bradley All in One Wristlet (Viva la Vera)',b'Loved it so much I bought a second one in a different pattern. :)',b'2014-07-28',b'Five Stars',b'R3OQ9EQW41FR7L',5,0,0,1
b'12829235',0,b'US',b'Shoes',b'B006261S02',b'265294',"b""Rockport Men's M7100 Milprowlkr""","b""Love my Rockport's! I have tried other more $$$ shoes and these by far are kinder to my feet:) Especially after 11 hours a day:)""",b'2014-06-12',"b""My Rockport's""",b'R2QWATEN0NTC1B',5,0,0,1
b'3088087',0,b'US',b'Shoes',b'B001FZWQSI',b'149691343',"b""Clarks Unstructured Men's Un.Kenneth Oxford""","b""Awesome fit, can't wait for the brown pair I ordered to come in.  Very comfortable fit""",b'2015-03-16',"b""Best Oxfords I've had in a while""",b'R1JR1KJXN70FHT',5,0,0,1
b'16055834',0,b'US',b'Shoes',b'B00LIIALN4',b'637176872',b'VogueZone009 Womens Open Peep Toes High Heel Chunky Platform Printing Sequins Solid Pumps with Sequin',"b'The shoes are the size that I wear; however, they were a little loose on my heel. I purchased them for my upcoming wedding and will have to use a ribbon to ensure they stay on my feet when I walk down the aisle. Otherwise, I love the shoes.'",b'2015-06-15',b'I love the shoes',b'R302UGZ18QZV6L',3,0,0,1
b'35214115',1,b'US',b'Shoes',b'B0055MGBJM',b'736566275',"b""Ahnu Women's Sequoia Hiking Shoe""","b'I had read that these shoes had a roomy toebox and they do. I need a roomy toebox due to foot injury years ago. These shoes fit perfectly, my usual size. I wear them with medium weight hiking socks. Very supportive. They also look great. I wear them with jeans when shopping and on casual Friday.'",b'2012-04-21',b'great shoes',b'R31VZ82T35GFJN',5,1,0,1
b'52010471',0,b'US',b'Shoes',b'B001GNCCDS',b'483887398',"b""Easy Spirit Women's Traveltime Mule""","b""It seems that I've seen these shoes on Amazon forever, but I was reluctant to buy them.  Would they look too old fogey?  Would I wind up stepping on the small edge around the heel?  I broke down and bought these recently because one of my feet is giving me a problem.  Wow.  The bazillion good reviews are correct.  These shoes feel great, fit great.  It feels as if the plush interior padding conforms to the shape of your feet, even if they are different shapes.  I don't step on the small edge around the heel.  It's great to have easy-on, easy-off shoes, and I've received multiple compliments on how they look.  In a month or so, I will probably order a second pair as backup against the day Easy Spirit goes insane and stops making these.""",b'2013-12-11',"b'Great feel, nice look'",b'RJZUBTXO6YKK0',5,0,0,1
b'2767917',0,b'US',b'Shoes',b'B00LMIE4V0',b'952785087',"b""Quiksilver Men's Molokai Sunset 3 Point Flip-Flop""",b'Fits good however they are already fading after only wearing for a week. A little disappointed that the tri-color pattern is now a single color',b'2015-07-14',b'Fits good however they are already fading after only wearing for ...',b'R1RA6D1AH0KUXX',2,0,0,1
b'11950911',0,b'US',b'Shoes',b'B000WHGC1M',b'501666985',"b""BCBGMAXAZRIA Women's Terriel Gladiator Sandal""","b'This sandals are adorable! You can wear them with jeans, shorts, skirts they can be dressed up or down! Well worth the purchase price!'",b'2008-10-12',b'Adorable sandals for all occassions',b'R2F6U0YP835R1K',5,0,1,1
b'3882021',0,b'US',b'Shoes',b'B00E0FA8W6',b'365807599',"b""Isotoner Women's Fur Hoodback Slipper""",b'Love them! Comfy and fit perfect . Super soft and cozy inside and with the bottoms I can even run outside without worry',b'2014-03-02',b'Super cozy',b'RC6WIAIXZPD6E',4,0,0,1
b'10072086',0,b'US',b'Shoes',b'B009DOZA1I',b'228746974',"b""Women's Softspots, Hazelle low heel casual Sandal""",b'Cute shoes but very small across the strap area.',b'2014-08-06',b'Three Stars',b'RGNHEA0FI509X',3,0,1,1
b'37909474',2,b'US',b'Shoes',b'B00KHC8HW4',b'677174822',b'Almond Toe Lace Mary Jane Platform Stiletto Heel Dress Sandals',b'I LOVE these heels! Shipping was great. They did fit a little tight but walking around helps. The bottom material will scratch easily so be very careful on storing them.',b'2014-12-03',b'I LOVE these heels',b'R3RNIPULNF4MZL',5,2,0,1
b'24619280',0,b'US',b'Shoes',b'B00AEYD2NO',b'614886416',b'Snoozies Footies Solid Premium Plush Coral Fleece Womens Footcoverings',"b""I love my Snoozies so much that I bought a pair for my Mom and then for my husband. They're perfect.""",b'2013-12-17',b'Love',b'R70SGWBXGGDPV',5,0,0,1
b'1996111',0,b'US',b'Shoes',b'B00DQZ3JDG',b'492011886',"b""Sanuk Women's Springwater Wedge Flip Flop""",b'Love them just a little big.',b'2015-08-29',b'Five Stars',b'R2J2P9I5SHJV05',5,0,0,1
b'39923179',0,b'US',b'Shoes',b'B0031RGNJG',b'370026585',"b""Reebok Men's Flexride Road III Running Shoe""","b'good choice, i like them... really i love them, they are very nice and confortable.    son muy pavos y comodos...'",b'2011-08-31',b'Very nice',b'R25X92IFWCHTMT',5,0,0,1
b'45372815',0,b'US',b'Shoes',b'B00DOORWYG',b'872104992',"b""Reebok Men's Quick Edge Train RS Training Shoe""","b""I'm not one to rave about shoes, but when i find a good pair, i want to tell everyone. as it is, i have very sensitive feet. i don't like when shoes are too tight so i usually get shoes with extra room in the toe and i almost always wear socks. with these shoes, they fit my feet like a glove and i don't even wear socks. i'm probably gonna order an extra pair when these get worn out.""",b'2014-06-24',"b""The most comfortable running shoes I've ever had""",b'R2OGFTXYYY1QXE',5,0,0,1
b'34996998',0,b'US',b'Shoes',b'B0090UGHEY',b'973565520',b'Ginkgo Store Fashion Women Korea Simple Style PU leather Clutch Handbag Bag Totes Purse Orange',b'I like.',b'2014-09-30',b'Four Stars',b'R3ANKXRZ052B59',4,0,1,1
b'52741529',0,b'US',b'Shoes',b'B006OY3GMA',b'223381423',"b""Isotoner Women's Terry Ballerina, Black,Small-5/6""","b'I have had Isotoner slippers in the past and just loved them. My last pair was given to me; it was size 6.5 and fit a tad too big. After several years those wore out, so I decided to replace them. Since my feet are small and I typically wear a size 5.5-6, I ordered the Small (5-6) size. The fit at first was odd in that the sole felt too small for my foot--mostly too narrow. I eventually got used to the feel and continued to wear them, as they were quite comfortable. Now, just one year later, both slippers are split along the sole from the front big toe area to about 1/3 of the way down the inside arch. I am so disappointed. I will be looking for another brand of slipper to replace these.'",b'2014-03-16',b'Fit is too small and fell apart within months',b'R2CGI7RTU9UAGP',2,0,0,1
b'26610188',0,b'US',b'Shoes',b'B0007QCNGG',b'601754348',"b""adidas Performance Men's Samba Classic Indoor Soccer Shoe""","b""I remember seeing these as a kid on my friend and some adults and thought to try them, I was a fan of Adidas as I loved the originals sneakers collection and one of my teachers had spoke about how the shoe felt like indoor cleats, I thought to finally try them.A great pair of shoes especially for the money, I probably wore these shoes over a thousand times too, to the point where there were holes and I had to get rid of them a few weeks ago. My first reaction when I got the shoes was that they were very light, at first you kind of have to break them in. They may seem a bit snug and may hurt a little bit. Perhaps it hurted me more than others because I have flat feet. After a week when you break them in, they sort of shape to your feet. It will feel comfortable and you'll feel as light as a feather, the shoes are great for athletics and they are very aesthetically pleasing, more so I liked how the shoe was rather versatile. If I wanted to wear some chinos, or some casual wear it wouldn't look to bad infact it would play the part. what I absolutely loved about these sneakers is how you can simply slip them on, I always hated those sneakers that you had to untie and worry about the shoe getting creases and what not. I however found that after a while, the shoe felt like it was slipping off and that it may have expanded during the time I was wearing, again nothing too big but it felt like it grew about 1/2 over the time I had it.  This became my go to shoe whenever I was leaving, I didn't even dare look at the others as my feet had gone through so much uncomfort when I went back. The shoe can get rather slippery in the winter and on wet areas so you need to be careful there but it's not like they're meant to be used during the winter. One of the things that I disliked about the shoe is how I had to keep on tying the laces several times, perhaps this had to with the laces mainly but I felt like it was the shoe moving from place to place as it started to expand and stretch. During the shoes last dying dies, I start to get holes from the ongoing times I've worn it, I knew it wouldn't last the way I treated it but for $40+ I didn't very much care. I later discovered that the inside of the shoes is composed of mainly some kind of cardboard, kind of surprising how such a comfortable fit could be made from such cheap material.<br /><br />I would recommend these to a friend, perhaps you may not want to wear them as much as I did however if you plan on making them last but it's great and with a price like that. You can't really go wrong. Would I buy them again however, there are many other shoes in the market and I'm willing to try many and see where they take me but I will have flashbacks of all the events that I had with my pair of shoes. I never begun to adore a shoe like that, no matter how much damage and dirt and stretching it went through, it managed and still had an amazing authentic look.""",b'2013-11-02',b'Wore them over a thousand times',b'R2BW2D703FSDV0',5,1,0,1
